epoch,train_loss,train_acc,val_loss,val_acc,lr
118,0.394229,86.6940,1.064363,68.7600,0.036050
119,0.397217,86.7280,1.421270,64.7400,0.035298
120,0.395402,86.5920,0.757833,76.0400,0.034549
121,0.383857,86.9500,1.056328,68.2800,0.033804
122,0.386704,86.9420,1.108276,65.1600,0.033063
123,0.382881,87.1980,0.678814,77.6900,0.032326
124,0.378653,87.3160,0.740924,75.0400,0.031594
125,0.377848,87.1900,0.711276,76.7300,0.030866
126,0.375676,87.3680,1.344865,62.7100,0.030143
127,0.371640,87.3900,0.780101,74.7500,0.029424
128,0.370402,87.6800,1.287923,61.4700,0.028711
129,0.368832,87.6520,0.786462,73.8800,0.028003
130,0.363646,87.6080,0.625396,79.4100,0.027300
131,0.362195,87.9040,0.638069,78.7500,0.026604
132,0.358200,87.8340,0.673232,78.8400,0.025912
133,0.354035,88.1060,1.135151,68.9400,0.025227
134,0.354085,88.1700,0.585238,80.7000,0.024548
135,0.352783,88.1680,0.847661,72.5800,0.023875
136,0.344815,88.4380,0.650330,78.3100,0.023209
137,0.338913,88.8060,0.597363,80.9200,0.022549
138,0.339815,88.7080,0.694131,77.8200,0.021896
139,0.340014,88.4980,0.739683,77.2100,0.021250
140,0.334956,88.8560,0.803910,75.9600,0.020611
141,0.331140,89.1440,1.004296,70.1200,0.019979
142,0.331589,88.8900,0.736968,77.7000,0.019355
143,0.323656,89.1900,0.681763,77.4900,0.018738
144,0.317312,89.4300,0.970091,71.0000,0.018129
145,0.320250,89.2500,0.710570,77.6100,0.017528
146,0.316381,89.3460,0.657206,78.6100,0.016934
147,0.315288,89.3460,1.108699,68.5900,0.016349
148,0.305400,89.9180,0.822257,74.5600,0.015773
149,0.306110,89.7040,0.650222,79.0600,0.015204
150,0.304986,89.7800,0.957588,73.7000,0.014645
151,0.302264,89.8800,0.538896,82.5900,0.014094
152,0.292992,90.3300,0.772125,75.6700,0.013552
153,0.292793,90.4380,0.688562,78.1200,0.013018
154,0.286570,90.4920,0.672907,79.5000,0.012494
155,0.280063,90.7840,1.646568,57.1700,0.011980
156,0.283223,90.7100,0.680829,78.7300,0.011474
157,0.277249,90.8800,0.579636,80.5600,0.010978
158,0.275597,90.9800,0.669632,78.8100,0.010492
159,0.267573,91.2800,1.024006,70.3900,0.010016
160,0.269353,91.1500,0.596889,80.9700,0.009549
161,0.262272,91.4220,0.741066,77.4900,0.009093
162,0.257873,91.5440,0.780744,76.0000,0.008646
163,0.258146,91.4600,0.692398,78.9900,0.008210
164,0.253250,91.6420,0.681002,79.1100,0.007784
165,0.248485,91.9700,0.786875,76.9400,0.007368
166,0.244719,92.0980,0.572135,80.5300,0.006963
167,0.239258,92.2940,0.514570,82.9300,0.006568
168,0.236627,92.4180,0.717024,78.8300,0.006185
169,0.234735,92.4080,0.721262,77.5000,0.005812
170,0.231174,92.5540,0.506727,83.7600,0.005450
171,0.226301,92.8120,0.509876,83.6500,0.005099
172,0.222948,92.9760,0.639978,79.2000,0.004759
173,0.220654,92.9840,0.592636,81.4400,0.004430
174,0.215150,93.1400,0.531608,82.7900,0.004112
175,0.212704,93.2720,0.555773,82.2700,0.003806
176,0.210652,93.3200,0.529783,82.8000,0.003511
177,0.207987,93.4900,0.465826,84.5100,0.003228
178,0.201594,93.6940,0.420046,85.9400,0.002956
179,0.200522,93.7880,0.433413,85.8500,0.002696
180,0.196366,93.9420,0.415588,86.0700,0.002447
181,0.192174,94.0920,0.462052,84.7200,0.002210
182,0.188796,94.2800,0.457728,84.8100,0.001985
183,0.186740,94.4000,0.403254,86.8000,0.001772
184,0.186165,94.2820,0.414310,86.4500,0.001571
185,0.182589,94.4800,0.394526,87.0300,0.001382
186,0.178693,94.6640,0.392638,86.9400,0.001204
187,0.179583,94.5760,0.395815,86.9500,0.001039
188,0.173850,94.9500,0.396494,87.0600,0.000886
189,0.171823,95.0240,0.384657,87.2400,0.000745
190,0.170876,94.9660,0.386441,87.3100,0.000616
191,0.167641,95.1160,0.381872,87.6000,0.000499
192,0.167904,95.1140,0.377998,87.5700,0.000394
193,0.165015,95.1640,0.379282,87.4300,0.000302
194,0.163866,95.3240,0.376199,87.5700,0.000222
195,0.162362,95.3600,0.375850,87.5400,0.000154
196,0.162390,95.4000,0.374202,87.6300,0.000099
197,0.161690,95.4060,0.373599,87.6300,0.000056
198,0.160468,95.5060,0.375154,87.7200,0.000025
199,0.161201,95.4340,0.374478,87.6400,0.000006
200,0.161593,95.2980,0.375726,87.6200,0.000000
